0513100000,2 - Somewhat difficult
0513300000,1 - Very difficult
0513500000,2 - Somewhat difficult
0513700000,4 - Somewhat easy
0513900000,4 - Somewhat easy
0514100000,5 - Very easy
0514300000,2 - Somewhat difficult
0514500000,3 - Neither difficult nor easy
0514700000,5 - Very easy
0514900000,4 - Somewhat easy
0600100000,1 - Very difficult
0600300000,5 - Very easy
0600500000,4 - Somewhat easy
0600700000,2 - Somewhat difficult
0600900000,4 - Somewhat easy
0601100000,3 - Neither difficult nor easy
0601300000,3 - Neither difficult nor easy
0601500000,2 - Somewhat difficult
0601700000,3 - Neither difficult nor easy
0601900000,2 - Somewhat difficult
0602100000,0
0602300000,1 - Very difficult
0602500000,2 - Somewhat difficult
0602700000,5 - Very easy
0602900000,1 - Very difficult
0603100000,2 - Somewhat difficult
0603300000,1 - Very difficult
0603500000,4 - Somewhat easy
0603700000,2 - Somewhat difficult
0603900000,3 - Neither difficult nor easy
0604100000,4 - Somewhat easy
0604300000,2 - Somewhat difficult
0604500000,2 - Somewhat difficult
0604700000,4 - Somewhat easy
0604900000,3 - Neither difficult nor easy
0605100000,3 - Neither difficult nor easy
0605300000,4 - Somewhat easy
0605500000,4 - Somewhat easy
0605700000,3 - Neither difficult nor easy
0605900000,3 - Neither difficult nor easy
0606100000,1 - Very difficult
0606300000,2 - Somewhat difficult
0606500000,3 - Neither difficult nor easy
0606700000,2 - Somewhat difficult
0606900000,3 - Neither difficult nor easy
0607100000,2 - Somewhat difficult
0607300000,2 - Somewhat difficult
0607500000,1 - Very difficult
0607700000,4 - Somewhat easy
0607900000,2 - Somewhat difficult
0608100000,2 - Somewhat difficult
0608300000,2 - Somewhat difficult
0608500000,2 - Somewhat difficult
0608700000,2 - Somewhat difficult
0608900000,4 - Somewhat easy
0609100000,0
0609300000,1 - Very difficult
0609500000,2 - Somewhat difficult
0609700000,2 - Somewhat difficult
0609900000,2 - Somewhat difficult
0610100000,3 - Neither difficult nor easy
0610300000,1 - Very difficult
0610500000,2 - Somewhat difficult
0610700000,2 - Somewhat difficult
0610900000,2 - Somewhat difficult
0611100000,4 - Somewhat easy
0611300000,5 - Very easy
0611500000,1 - Very difficult
0800100000,3 - Neither difficult nor easy
0800300000,3 - Neither difficult nor easy
0800500000,1 - Very difficult
0800700000,1 - Very difficult
0800900000,4 - Somewhat easy
0801100000,5 - Very easy
0801300000,2 - Somewhat difficult
0801400000,3 - Neither difficult nor easy
0801500000,4 - Somewhat easy
0801700000,2 - Somewhat difficult
0801900000,3 - Neither difficult nor easy
0802100000,3 - Neither difficult nor easy
0802300000,5 - Very easy
0802500000,5 - Very easy
0802700000,4 - Somewhat easy
0802900000,4 - Somewhat easy
0803100000,5 - Very easy
0803300000,4 - Somewhat easy
0803500000,2 - Somewhat difficult
0803700000,2 - Somewhat difficult
0803900000,3 - Neither difficult nor easy
0804100000,3 - Neither difficult nor easy
0804300000,1 - Very difficult
0804500000,3 - Neither difficult nor easy
0804700000,5 - Very easy
0804900000,2 - Somewhat difficult
0805100000,2 - Somewhat difficult
0805300000,2 - Somewhat difficult
0805500000,5 - Very easy
0805700000,5 - Very easy
0805900000,2 - Somewhat difficult
0806100000,3 - Neither difficult nor easy
0806300000,2 - Somewhat difficult
0806500000,2 - Somewhat difficult
0806700000,5 - Very easy
0806900000,2 - Somewhat difficult
0807100000,4 - Somewhat easy
0807300000,3 - Neither difficult nor easy
0807500000,2 - Somewhat difficult
0807700000,3 - Neither difficult nor easy
0807900000,5 - Very easy
0808100000,5 - Very easy
0808300000,5 - Very easy
0808500000,2 - Somewhat difficult
0808700000,2 - Somewhat difficult
0808900000,4 - Somewhat easy
0809100000,3 - Neither difficult nor easy
0809300000,2 - Somewhat difficult
0809500000,3 - Neither difficult nor easy
0809700000,1 - Very difficult
0809900000,3 - Neither difficult nor easy
0810100000,2 - Somewhat difficult
0810300000,3 - Neither difficult nor easy
0810500000,4 - Somewhat easy
0810700000,5 - Very easy
0810900000,2 - Somewhat difficult
0811100000,3 - Neither difficult nor easy
0811300000,2 - Somewhat difficult
0811500000,2 - Somewhat difficult
0811700000,3 - Neither difficult nor easy
0811900000,2 - Somewhat difficult
0812100000,5 - Very easy
0812300000,2 - Somewhat difficult
0812500000,3 - Neither difficult nor easy
0900104720,2 - Somewhat difficult
0900108070,2 - Somewhat difficult
0900108980,2 - Somewhat difficult
0900118500,2 - Somewhat difficult
0900118850,2 - Somewhat difficult
0900123890,2 - Somewhat difficult
0900126620,2 - Somewhat difficult
0900133620,2 - Somewhat difficult
0900148620,2 - Somewhat difficult
0900150580,2 - Somewhat difficult
0900150860,2 - Somewhat difficult
0900152980,2 - Somewhat difficult
0900156060,2 - Somewhat difficult
0900163480,2 - Somewhat difficult
0900163970,2 - Somewhat difficult
0900168170,2 - Somewhat difficult
0900168310,2 - Somewhat difficult
0900173070,2 - Somewhat difficult
0900174190,2 - Somewhat difficult
0900177200,2 - Somewhat difficult
0900183430,2 - Somewhat difficult
0900183500,2 - Somewhat difficult
0900186370,2 - Somewhat difficult
0900302060,2 - Somewhat difficult
0900304300,2 - Somewhat difficult
0900305910,2 - Somewhat difficult
0900308490,2 - Somewhat difficult
0900310100,2 - Somewhat difficult
0900312270,2 - Somewhat difficult
0900322070,2 - Somewhat difficult
0900322630,2 - Somewhat difficult
0900324800,2 - Somewhat difficult
0900325990,2 - Somewhat difficult
0900327600,2 - Somewhat difficult
0900331240,2 - Somewhat difficult
0900332640,2 - Somewhat difficult
0900337070,2 - Somewhat difficult
0900337140,2 - Somewhat difficult
0900344700,2 - Somewhat difficult
0900345820,2 - Somewhat difficult
0900350440,2 - Somewhat difficult
0900352140,2 - Somewhat difficult
0900360120,2 - Somewhat difficult
0900365370,2 - Somewhat difficult
0900368940,2 - Somewhat difficult
0900370550,2 - Somewhat difficult
0900371390,2 - Somewhat difficult
0900374540,2 - Somewhat difficult
0900382590,2 - Somewhat difficult
0900384900,2 - Somewhat difficult
0900387000,2 - Somewhat difficult
0900387070,2 - Somewhat difficult
0900502760,2 - Somewhat difficult
0900504930,2 - Somewhat difficult
0900508210,2 - Somewhat difficult
0900510940,2 - Somewhat difficult
0900516050,2 - Somewhat difficult
0900517240,2 - Somewhat difficult
0900532290,2 - Somewhat difficult
0900537280,2 - Somewhat difficult
0900540290,2 - Somewhat difficult
0900543370,2 - Somewhat difficult
0900549460,2 - Somewhat difficult
0900551350,2 - Somewhat difficult
0900552630,2 - Somewhat difficult
0900553470,2 - Somewhat difficult
0900554030,2 - Somewhat difficult
0900560750,2 - Somewhat difficult
0900565930,2 - Somewhat difficult
0900566420,2 - Somewhat difficult
0900567960,2 - Somewhat difficult
0900575730,2 - Somewhat difficult
0900576570,2 - Somewhat difficult
0900579510,2 - Somewhat difficult
0900579720,2 - Somewhat difficult
0900580490,2 - Somewhat difficult
0900586440,2 - Somewhat difficult
0900587910,2 - Somewhat difficult
0900714300,2 - Somewhat difficult
0900715350,2 - Somewhat difficult
0900718080,2 - Somewhat difficult
0900719130,2 - Somewhat difficult
0900720810,2 - Somewhat difficult
0900722280,2 - Somewhat difficult
0900722490,2 - Somewhat difficult
0900726270,2 - Somewhat difficult
0900735230,2 - Somewhat difficult
0900740710,2 - Somewhat difficult
0900747080,2 - Somewhat difficult
0900747360,2 - Somewhat difficult
0900757320,2 - Somewhat difficult
0900761800,2 - Somewhat difficult
0900781680,2 - Somewhat difficult
0900901220,2 - Somewhat difficult
0900903250,2 - Somewhat difficult
0900904580,2 - Somewhat difficult
0900907310,2 - Somewhat difficult
0900914160,2 - Somewhat difficult
0900919550,2 - Somewhat difficult
0900922910,2 - Somewhat difficult
0900934950,2 - Somewhat difficult
0900935650,2 - Somewhat difficult
0900944560,2 - Somewhat difficult
0900946520,2 - Somewhat difficult
0900946940,2 - Somewhat difficult
0900947535,2 - Somewhat difficult
0900949950,2 - Somewhat difficult
0900952070,2 - Somewhat difficult
0900953890,2 - Somewhat difficult
0900954870,2 - Somewhat difficult
0900957600,2 - Somewhat difficult
0900958300,2 - Somewhat difficult
0900962290,2 - Somewhat difficult
0900967610,2 - Somewhat difficult
0900969640,2 - Somewhat difficult
0900978740,2 - Somewhat difficult
0900980070,2 - Somewhat difficult
0900982870,2 - Somewhat difficult
0900987560,2 - Somewhat difficult
0900987700,2 - Somewhat difficult
0901106820,2 - Somewhat difficult
0901115910,2 - Somewhat difficult
0901123400,2 - Somewhat difficult
0901129910,2 - Somewhat difficult
0901133900,2 - Somewhat difficult
0901134250,2 - Somewhat difficult
0901142390,2 - Somewhat difficult
0901142600,2 - Somewhat difficult
0901143230,2 - Somewhat difficult
0901144210,2 - Somewhat difficult
0901148900,2 - Somewhat difficult
0901152350,2 - Somewhat difficult
0901155500,2 - Somewhat difficult
0901156270,2 - Somewhat difficult
0901157040,2 - Somewhat difficult
0901162150,2 - Somewhat difficult
0901166210,2 - Somewhat difficult
0901171670,2 - Somewhat difficult
0901173770,2 - Somewhat difficult
0901178600,2 - Somewhat difficult
0901180280,2 - Somewhat difficult
0901301080,2 - Somewhat difficult
0901306260,2 - Somewhat difficult
0901316400,2 - Somewhat difficult
0901317800,2 - Somewhat difficult
0901325360,2 - Somewhat difficult
0901337910,2 - Somewhat difficult
0901344910,2 - Somewhat difficult
0901369220,2 - Somewhat difficult
0901372090,2 - Somewhat difficult
0901376290,2 - Somewhat difficult
0901377830,2 - Somewhat difficult
0901378250,2 - Somewhat difficult
0901385950,2 - Somewhat difficult
0901501430,2 - Somewhat difficult
0901509190,2 - Somewhat difficult
0901512130,2 - Somewhat difficult
0901513810,2 - Somewhat difficult
0901521860,2 - Somewhat difficult
0901536000,2 - Somewhat difficult
0901540500,2 - Somewhat difficult
0901559980,2 - Somewhat difficult
0901561030,2 - Somewhat difficult
0901562710,2 - Somewhat difficult
0901567400,2 - Somewhat difficult
0901573420,2 - Somewhat difficult
0901575870,2 - Somewhat difficult
0901586790,2 - Somewhat difficult
0901588190,2 - Somewhat difficult
1000100000,3 - Neither difficult nor easy
1000300000,4 - Somewhat easy
1000500000,2 - Somewhat difficult
1100100000,2 - Somewhat difficult
1200100000,2 - Somewhat difficult
1200300000,2 - Somewhat difficult
1200500000,3 - Neither difficult nor easy
1200700000,3 - Neither difficult nor easy
1200900000,3 - Neither difficult nor easy
1201100000,3 - Neither difficult nor easy
1201300000,2 - Somewhat difficult
1201500000,3 - Neither difficult nor easy
1201700000,3 - Neither difficult nor easy
1201900000,3 - Neither difficult nor easy
1202100000,3 - Neither difficult nor easy
1202300000,3 - Neither difficult nor easy
1202700000,5 - Very easy
1202900000,5 - Very easy
1203100000,3 - Neither difficult nor easy
1203300000,5 - Very easy
1203500000,3 - Neither difficult nor easy
1203700000,4 - Somewhat easy
1203900000,4 - Somewhat easy
1204100000,5 - Very easy
1204300000,5 - Very easy
1204500000,3 - Neither difficult nor easy
1204700000,4 - Somewhat easy
1204900000,1 - Very difficult
1205100000,4 - Somewhat easy
1205300000,0
1205500000,2 - Somewhat difficult
1205700000,2 - Somewhat difficult
1205900000,4 - Somewhat easy
1206100000,5 - Very easy
1206300000,2 - Somewhat difficult
1206500000,4 - Somewhat easy
1206700000,4 - Somewhat easy
1206900000,4 - Somewhat easy
1207100000,3 - Neither difficult nor easy
1207300000,2 - Somewhat difficult
1207500000,5 - Very easy
1207700000,3 - Neither difficult nor easy
1207900000,5 - Very easy
1208100000,3 - Neither difficult nor easy
1208300000,4 - Somewhat easy
1208500000,4 - Somewhat easy
1208600000,3 - Neither difficult nor easy
1208700000,2 - Somewhat difficult
1208900000,3 - Neither difficult nor easy
1209100000,5 - Very easy
1209300000,3 - Neither difficult nor easy
1209500000,3 - Neither difficult nor easy
1209700000,4 - Somewhat easy
1209900000,2 - Somewhat difficult
1210100000,3 - Neither difficult nor easy
1210300000,3 - Neither difficult nor easy
1210500000,3 - Neither difficult nor easy
1210700000,3 - Neither difficult nor easy
1210900000,3 - Neither difficult nor easy
1211100000,2 - Somewhat difficult
1211300000,4 - Somewhat easy
1211500000,0
1211700000,4 - Somewhat easy
1211900000,4 - Somewhat easy
1212100000,4 - Somewhat easy
1212300000,3 - Neither difficult nor easy
1212500000,5 - Very easy
1212700000,3 - Neither difficult nor easy
1212900000,0
1213100000,4 - Somewhat easy
1213300000,0
1300100000,0
1300300000,0
1300500000,0
1300700000,0
1300900000,0
1301100000,0
1301300000,0
1301500000,0
1301700000,0
1301900000,0
1302100000,0
1302300000,0
1302500000,0
1302700000,0
1302900000,0
1303100000,0
1303300000,0
1303500000,0
1303700000,0
1303900000,0
1304300000,0
1304500000,0
1304700000,0
1304900000,0
1305100000,0
1305300000,0
1305500000,0
1305700000,0
1305900000,0
1306100000,0
1306300000,0
1306500000,0
1306700000,0
1306900000,0
1307100000,0
1307300000,0
1307500000,0
1307700000,0
1307900000,0
1308100000,0
1308300000,0
1308500000,0
1308700000,0
1308900000,0
1309100000,0
1309300000,0
1309500000,0
1309700000,0
1309900000,0
1310100000,0
1310300000,0
1310500000,0
1310700000,0
1310900000,0
1311100000,0
1311300000,0
1311500000,0
1311700000,0
1311900000,0
1312100000,0
1312300000,0
1312500000,0
1312700000,0
1312900000,0
1313100000,0
1313300000,0
1313500000,0
1313700000,0
1313900000,0
1314100000,0
1314300000,0
1314500000,0
1314700000,0
1314900000,0
1315100000,0
1315300000,0
1315500000,0
1315700000,0
1315900000,0
1316100000,0
1316300000,0
1316500000,0
1316700000,0
1316900000,0
1317100000,0
1317300000,0
1317500000,0
1317700000,0
1317900000,0
1318100000,0
1318300000,0
1318500000,0
1318700000,0
1318900000,0
1319100000,0
1319300000,0
1319500000,0
1319700000,0
1319900000,0
1320100000,0
1320500000,0
1320700000,0
1320900000,0
1321100000,0
1321300000,0
1321500000,0
1321700000,0
1321900000,0
1322100000,0
1322300000,0
1322500000,0
1322700000,0
1322900000,0
1323100000,0
1323300000,0
1323500000,0
1323700000,0
1323900000,0
1324100000,0
1324300000,0
1324500000,0
1324700000,0
1324900000,0
1325100000,0
1325300000,0
1325500000,0
1325700000,0
1325900000,0
1326100000,0
1326300000,0
1326500000,0
1326700000,0
1326900000,0
1327100000,0
1327300000,0
1327500000,0
1327700000,0
1327900000,0
1328100000,0
1328300000,0
1328500000,0
1328700000,0
1328900000,0
1329100000,0
1329300000,0
1329500000,0
1329700000,0
1329900000,0
1330100000,0
1330300000,0
1330500000,0
1330700000,0
1330900000,0
1331100000,0
1331300000,0
1331500000,0
1331700000,0
1331900000,0
1332100000,0
1500100000,1 - Very difficult
1500300000,0
1500500000,1 - Very difficult
1500700000,1 - Very difficult
1500900000,1 - Very difficult
1600100000,2 - Somewhat difficult
1600300000,5 - Very easy
1600500000,2 - Somewhat difficult
1600700000,2 - Somewhat difficult
1600900000,4 - Somewhat easy
1601100000,5 - Very easy
1601300000,2 - Somewhat difficult
1601500000,3 - Neither difficult nor easy
1601700000,2 - Somewhat difficult
1601900000,2 - Somewhat difficult
1602100000,4 - Somewhat easy
1602300000,5 - Very easy
1602500000,3 - Neither difficult nor easy
1602700000,4 - Somewhat easy
1602900000,3 - Neither difficult nor easy
1603100000,2 - Somewhat difficult
1603300000,3 - Neither difficult nor easy
1603500000,2 - Somewhat difficult
1603700000,3 - Neither difficult nor easy
1603900000,3 - Neither difficult nor easy
1604100000,5 - Very easy
1604300000,3 - Neither difficult nor easy
1604500000,3 - Neither difficult nor easy
1604700000,3 - Neither difficult nor easy
1604900000,4 - Somewhat easy
1605100000,3 - Neither difficult nor easy
1605300000,2 - Somewhat difficult
1605500000,2 - Somewhat difficult
1605700000,2 - Somewhat difficult
1605900000,2 - Somewhat difficult
1606100000,3 - Neither difficult nor easy
1606300000,4 - Somewhat easy
1606500000,2 - Somewhat difficult
1606700000,2 - Somewhat difficult
1606900000,2 - Somewhat difficult
1607100000,4 - Somewhat easy
1607300000,3 - Neither difficult nor easy
1607500000,2 - Somewhat difficult
1607700000,2 - Somewhat difficult
1607900000,3 - Neither difficult nor easy
1608100000,3 - Neither difficult nor easy
1608300000,2 - Somewhat difficult
1608500000,5 - Very easy
1608700000,4 - Somewhat easy
1700100000,0
1700300000,0
1700500000,0
1700700000,0
1700900000,0
1701100000,0
1701300000,0
1701500000,0
1701700000,0
1701900000,0
1702100000,0
1702300000,0
1702500000,0
1702700000,0
1702900000,0
1703012000,0
1703100000,0
1703300000,0
1703500000,0
1703700000,0
1703900000,0
1704100000,0
1704300000,0
1704500000,0
1704700000,0
1704900000,0
1705100000,0
1705300000,0
1705500000,0
1705700000,0
1705900000,0
1706100000,0
1706300000,0
1706500000,0
1706613000,0
1706700000,0
1706900000,0
1707100000,0
1707300000,0
1707500000,0
1707700000,0
1707900000,0
1708100000,0
1708300000,0
1708500000,0
1708700000,0
1708900000,0
1709100000,0
1709300000,0
1709500000,0
1709700000,0
1709900000,0
1710100000,0
1710300000,0
1710500000,0
1710700000,0
1710900000,0
1711100000,0
1711300000,0
1711500000,0
1711700000,0
1711900000,0
1712100000,0
1712300000,0
1712500000,0
1712700000,0
1712900000,0
1713100000,0
1713300000,0
1713500000,0
1713700000,0
1713900000,0
1714000000,0
1714100000,0
1714300000,0
1714500000,0
1714700000,0
1714900000,0
1715100000,0
1715300000,0
1715500000,0
1715700000,0
1715900000,0
1716100000,0
1716300000,0
1716500000,0
1716700000,0
1716900000,0
1717100000,0
1717300000,0
1717500000,0
1717700000,0
1717900000,0
1718100000,0
1718300000,0
1718500000,0
1718563000,0
1718700000,0
1718900000,0
1719100000,0
1719300000,0
1719500000,0
1719700000,0
1719900000,0
1720100000,0
1720300000,0
1722255000,0
1728326000,0
1759000000,0
1765000000,0
1800100000,0
1800300000,2 - Somewhat difficult
1800500000,2 - Somewhat difficult
1800700000,2 - Somewhat difficult
1800900000,3 - Neither difficult nor easy
1801100000,2 - Somewhat difficult
1801300000,3 - Neither difficult nor easy
1801500000,1 - Very difficult
1801700000,5 - Very easy
1801900000,2 - Somewhat difficult
1802100000,2 - Somewhat difficult
1802300000,2 - Somewhat difficult
1802500000,0
1802700000,3 - Neither difficult nor easy
1802900000,2 - Somewhat difficult
1803100000,2 - Somewhat difficult
1803300000,2 - Somewhat difficult
1803500000,3 - Neither difficult nor easy
1803700000,3 - Neither difficult nor easy
1803900000,2 - Somewhat difficult
1804100000,1 - Very difficult
1804300000,2 - Somewhat difficult
1804500000,2 - Somewhat difficult
1804700000,2 - Somewhat difficult
1804900000,1 - Very difficult
1805100000,2 - Somewhat difficult
1805300000,2 - Somewhat difficult
1805500000,2 - Somewhat difficult
1805700000,2 - Somewhat difficult
1805900000,3 - Neither difficult nor easy
1806100000,0
1806300000,3 - Neither difficult nor easy
1806500000,1 - Very difficult
1806700000,0
1806900000,1 - Very difficult
1807100000,2 - Somewhat difficult
1807300000,3 - Neither difficult nor easy
1807500000,2 - Somewhat difficult
1807700000,1 - Very difficult
1807900000,1 - Very difficult
1808100000,3 - Neither difficult nor easy
1808300000,0
1808500000,2 - Somewhat difficult
1808700000,1 - Very difficult
1808900000,2 - Somewhat difficult
1809100000,4 - Somewhat easy
1809300000,1 - Very difficult
1809500000,2 - Somewhat difficult
1809700000,2 - Somewhat difficult
1809900000,2 - Somewhat difficult
1810100000,4 - Somewhat easy
1810300000,4 - Somewhat easy
1810500000,2 - Somewhat difficult
1810700000,2 - Somewhat difficult
1810900000,0
1811100000,0
1811300000,3 - Neither difficult nor easy
1811500000,0
1811700000,1 - Very difficult
1811900000,2 - Somewhat difficult
1812100000,4 - Somewhat easy
1812300000,2 - Somewhat difficult
1812500000,1 - Very difficult
1812700000,0
1812900000,0
1813100000,0
1813300000,2 - Somewhat difficult
1813500000,3 - Neither difficult nor easy
1813700000,4 - Somewhat easy
1813900000,3 - Neither difficult nor easy
1814100000,1 - Very difficult
1814300000,2 - Somewhat difficult
1814500000,3 - Neither difficult nor easy
1814700000,2 - Somewhat difficult
1814900000,0
1815100000,2 - Somewhat difficult
1815300000,0
1815500000,5 - Very easy
1815700000,4 - Somewhat easy
1815900000,0
1816100000,2 - Somewhat difficult
1816300000,1 - Very difficult
1816500000,2 - Somewhat difficult
1816700000,3 - Neither difficult nor easy
1816900000,4 - Somewhat easy
1817100000,4 - Somewhat easy
1817300000,3 - Neither difficult nor easy
1817500000,2 - Somewhat difficult
1817700000,3 - Neither difficult nor easy
1817900000,0
1818100000,3 - Neither difficult nor easy
1818300000,3 - Neither difficult nor easy
1900100000,3 - Neither difficult nor easy
1900300000,3 - Neither difficult nor easy
1900500000,3 - Neither difficult nor easy
1900700000,3 - Neither difficult nor easy
1900900000,3 - Neither difficult nor easy
1901100000,3 - Neither difficult nor easy
1901300000,3 - Neither difficult nor easy
1901500000,3 - Neither difficult nor easy
1901700000,3 - Neither difficult nor easy
1901900000,3 - Neither difficult nor easy
1902100000,3 - Neither difficult nor easy
1902300000,3 - Neither difficult nor easy
1902500000,3 - Neither difficult nor easy
1902700000,3 - Neither difficult nor easy
1902900000,3 - Neither difficult nor easy
1903100000,3 - Neither difficult nor easy
1903300000,3 - Neither difficult nor easy
1903500000,3 - Neither difficult nor easy
1903700000,3 - Neither difficult nor easy
1903900000,3 - Neither difficult nor easy
1904100000,3 - Neither difficult nor easy
1904300000,3 - Neither difficult nor easy
1904500000,3 - Neither difficult nor easy
1904700000,3 - Neither difficult nor easy
1904900000,3 - Neither difficult nor easy
1905100000,3 - Neither difficult nor easy
1905300000,3 - Neither difficult nor easy
1905500000,3 - Neither difficult nor easy
1905700000,3 - Neither difficult nor easy
1905900000,3 - Neither difficult nor easy
1906100000,3 - Neither difficult nor easy
1906300000,3 - Neither difficult nor easy
1906500000,3 - Neither difficult nor easy
1906700000,3 - Neither difficult nor easy
1906900000,3 - Neither difficult nor easy
1907100000,3 - Neither difficult nor easy
1907300000,3 - Neither difficult nor easy
1907500000,3 - Neither difficult nor easy
1907700000,3 - Neither difficult nor easy
1907900000,3 - Neither difficult nor easy
1908100000,3 - Neither difficult nor easy
1908300000,3 - Neither difficult nor easy
1908500000,3 - Neither difficult nor easy
1908700000,3 - Neither difficult nor easy
1908900000,3 - Neither difficult nor easy
1909100000,3 - Neither difficult nor easy
1909300000,3 - Neither difficult nor easy
1909500000,3 - Neither difficult nor easy
1909700000,3 - Neither difficult nor easy
1909900000,3 - Neither difficult nor easy
1910100000,3 - Neither difficult nor easy
1910300000,3 - Neither difficult nor easy
1910500000,3 - Neither difficult nor easy
1910700000,3 - Neither difficult nor easy
1910900000,3 - Neither difficult nor easy
1911100000,3 - Neither difficult nor easy
1911300000,3 - Neither difficult nor easy
1911500000,3 - Neither difficult nor easy
1911700000,3 - Neither difficult nor easy
1911900000,3 - Neither difficult nor easy
1912100000,3 - Neither difficult nor easy
1912300000,3 - Neither difficult nor easy
1912500000,3 - Neither difficult nor easy
1912700000,3 - Neither difficult nor easy
1912900000,3 - Neither difficult nor easy
1913100000,3 - Neither difficult nor easy
1913300000,3 - Neither difficult nor easy
1913500000,3 - Neither difficult nor easy
1913700000,3 - Neither difficult nor easy
1913900000,3 - Neither difficult nor easy
1914100000,3 - Neither difficult nor easy
1914300000,3 - Neither difficult nor easy
1914500000,3 - Neither difficult nor easy
1914700000,3 - Neither difficult nor easy
1914900000,3 - Neither difficult nor easy
1915100000,3 - Neither difficult nor easy
1915300000,3 - Neither difficult nor easy
1915500000,3 - Neither difficult nor easy
1915700000,3 - Neither difficult nor easy
1915900000,3 - Neither difficult nor easy
1916100000,3 - Neither difficult nor easy
1916300000,3 - Neither difficult nor easy
1916500000,3 - Neither difficult nor easy
1916700000,3 - Neither difficult nor easy
1916900000,3 - Neither difficult nor easy
1917100000,3 - Neither difficult nor easy
1917300000,3 - Neither difficult nor easy
1917500000,3 - Neither difficult nor easy
1917700000,3 - Neither difficult nor easy
1917900000,3 - Neither difficult nor easy
1918100000,3 - Neither difficult nor easy
1918300000,3 - Neither difficult nor easy
1918500000,3 - Neither difficult nor easy
1918700000,3 - Neither difficult nor easy
1918900000,3 - Neither difficult nor easy
1919100000,3 - Neither difficult nor easy
1919300000,3 - Neither difficult nor easy
1919500000,3 - Neither difficult nor easy
1919700000,3 - Neither difficult nor easy
2000100000,0
